crop,Crop_Year,Area,Temperature,Rainfall,Production
moong_green_gram,1998,13872.0,30.8418438021,70.3897260061,1147.0
moong_green_gram,1998,335.0,33.5316423741,64.4009058567,66.0
moong_green_gram,1998,22776.0,33.562941492,86.1356461274,6708.0
moong_green_gram,1998,3031.0,26.5930267974,70.3645182145,242.0
moong_green_gram,1998,112.0,27.9204125029,76.7395036384,22.0
moong_green_gram,1998,40707.0,34.0249988505,72.4393708819,7657.0
moong_green_gram,1998,20519.0,32.2186356836,84.7659878426,1696.0
moong_green_gram,1998,423.0,27.5825393593,67.5342810457,83.0
moong_green_gram,1998,1975.0,25.801294675,66.1829322167,287.0
moong_green_gram,1998,2537.0,32.1822799959,72.3121457087,202.0
moong_green_gram,1998,60.0,33.4586100962,67.8532964142,12.0
moong_green_gram,1998,1610.0,30.0974794315,64.8616366274,128.0
moong_green_gram,1998,19183.0,30.4069488153,76.4389488802,3062.0
moong_green_gram,1998,38109.0,29.6409148482,70.0650994791,6082.0
moong_green_gram,1998,106199.0,25.3606189602,78.4977212376,25525.0
moong_green_gram,1998,2937.0,34.6037990782,65.1824880257,843.0
moong_green_gram,1998,14396.0,29.5470661611,72.2503482699,2298.0
moong_green_gram,1998,186.0,30.6769855524,77.0731433353,37.0
moong_green_gram,1998,5849.0,31.3756580135,74.6577149949,1267.0
moong_green_gram,1998,680.0,29.0904466837,72.9702395414,134.0
moong_green_gram,1998,2309.0,25.6057736963,75.5006765749,454.0
moong_green_gram,1998,9376.0,34.7633877061,77.5337763118,2031.0
moong_green_gram,1998,139.0,30.0769957168,82.4768807943,27.0
moong_green_gram,1998,3892.0,34.5343673621,65.5935009361,1117.0
moong_green_gram,1998,501.0,30.9528324777,87.0762398585,99.0
moong_green_gram,1998,7.0,33.8694460817,86.8623983787,1.0
moong_green_gram,1999,18730.0,30.9815938456,76.889401795,6423.0
moong_green_gram,1999,316.0,31.218016346,71.881754864,109.0
moong_green_gram,1999,25874.0,28.7737165906,64.936750494,6022.0
moong_green_gram,1999,3266.0,28.0910001307,78.3519787119,1229.0
moong_green_gram,1999,153.0,28.1258135891,70.6801352331,53.0
moong_green_gram,1999,41064.0,33.459269032,71.5450149515,7607.0
moong_green_gram,1999,38888.0,34.045975252,70.751391837,13337.0
moong_green_gram,1999,517.0,26.0734881053,68.4277549307,179.0
moong_green_gram,1999,2356.0,27.9626152358,69.3830592195,801.0
moong_green_gram,1999,3183.0,30.5819562475,76.8817367268,1197.0
moong_green_gram,1999,61.0,25.6088425384,74.0885739024,21.0
moong_green_gram,1999,1926.0,33.780741247,66.3081527834,725.0
moong_green_gram,1999,17910.0,26.5476940804,76.8744012661,8950.0
moong_green_gram,1999,24421.0,27.4433180905,89.3703283507,8561.0
