State_Name,District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
Andhra Pradesh,ANANTAPUR,1997,Kharif,1300.0,500.0,31.5661856122,6.7442153917,60.3904599104,27.2905855316,33.5573205497,16.1503406016,6.2102996739,0.0,moong_green_gram
Andhra Pradesh,CHITTOOR,1997,Kharif,200.0,100.0,32.844460699,6.2126632703,89.8124749953,29.6434893939,34.0188210378,14.1885509153,3.172464078,0.0,moong_green_gram
Andhra Pradesh,GUNTUR,1997,Kharif,7400.0,2800.0,32.097603674,6.7792419126,71.4684088247,28.4205566625,30.9437023639,17.2041576314,5.4648138063,0.0,moong_green_gram
Andhra Pradesh,KADAPA,1997,Kharif,200.0,100.0,30.0742035147,6.2926233814,72.9918921183,28.4591098189,30.0181333399,15.121590361,5.9843904858,0.0,moong_green_gram
Andhra Pradesh,KRISHNA,1997,Kharif,26700.0,10200.0,27.0238446469,6.5407892453,73.7149121699,28.6810498554,33.3401466229,15.53953867,6.1117884833,0.0,moong_green_gram
Andhra Pradesh,KURNOOL,1997,Kharif,3000.0,1200.0,30.9408420168,6.9804143309,77.9608665331,28.0098609259,34.4359037868,16.3796284351,6.7820322603,0.0,moong_green_gram
Andhra Pradesh,PRAKASAM,1997,Kharif,6000.0,2300.0,25.8728204478,6.7491034024,78.9868399726,28.444661132,31.7708441668,17.9279453321,5.746348214,0.0,moong_green_gram
Andhra Pradesh,SPSR NELLORE,1997,Kharif,300.0,100.0,27.6167211934,6.8763045065,66.4574674946,26.2704564102,34.7950267495,14.6224481038,6.8882836482,0.0,moong_green_gram
Andhra Pradesh,SRIKAKULAM,1997,Kharif,200.0,100.0,27.5341911857,6.9621220709,70.5335652784,25.2552887262,34.8133746346,14.393214967,4.248056594,0.0,moong_green_gram
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif,2500.0,1000.0,25.3388078287,6.5564287324,77.6190930827,26.1606015877,32.8400000854,17.1136264655,3.4180956007,0.0,moong_green_gram
Andhra Pradesh,VIZIANAGARAM,1997,Kharif,500.0,200.0,32.9861397121,6.5706607401,87.1887136403,25.65467798,33.0828282167,16.4273913801,5.8770095621,0.0,moong_green_gram
Telangana,ADILABAD,1997,Kharif,20600.0,3600.0,34.3873735019,6.2149082151,85.9805824068,27.3725904291,34.9792636183,14.648710984,5.815137399,0.0,moong_green_gram
Telangana,KARIMNAGAR,1997,Kharif,44200.0,7900.0,25.1738974825,7.0734865024,68.1638761911,29.6577973727,34.0931600193,17.8116692049,5.0098478724,0.0,moong_green_gram
Telangana,KHAMMAM,1997,Kharif,36000.0,15600.0,32.3712602637,6.9999446081,77.8652100889,27.3521944217,32.5411709993,14.3271814136,4.0628805729,0.0,moong_green_gram
Telangana,MAHBUBNAGAR,1997,Kharif,21300.0,2300.0,26.4946097191,6.8559374997,69.5632191065,27.570881747,30.1993872119,16.1183035831,3.645668187,0.0,moong_green_gram
Telangana,MEDAK,1997,Kharif,37400.0,8100.0,26.1170734426,6.2196313628,89.3326922384,27.8848581854,33.4123829873,14.6543723037,4.3875328852,0.0,moong_green_gram
