State_Name,District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
Andhra Pradesh,ANANTAPUR,1997,Kharif,35900.0,11100.0,22.0393219234,7.5896854052,55.2436963509,24.7277749464,35.2206395421,23.1521746396,12.9813705926,0.0,sunflower
Andhra Pradesh,CHITTOOR,1997,Kharif,1300.0,600.0,22.8758989237,6.854687476,60.6541372362,21.8975631141,35.1704569855,25.5553009334,10.6084340792,0.0,sunflower
Andhra Pradesh,EAST GODAVARI,1997,Kharif,300.0,200.0,24.5089129348,7.9689841485,60.5838130462,20.1331574429,35.614551186,25.3092953251,11.8960924249,0.0,sunflower
Andhra Pradesh,GUNTUR,1997,Kharif,300.0,200.0,24.1043517714,7.4152870452,55.7619774324,23.5853187376,35.2341894499,23.5183713358,12.2011266916,0.0,sunflower
Andhra Pradesh,KADAPA,1997,Kharif,51500.0,27400.0,23.4261545165,7.1747283614,62.6735856202,24.9429272195,35.6278872883,26.3628710768,10.8143418548,0.0,sunflower
Andhra Pradesh,KRISHNA,1997,Kharif,2200.0,1100.0,20.4576004253,7.7533484245,56.1812101802,20.2539423234,36.4099711996,23.9681732648,12.1874577968,0.0,sunflower
Andhra Pradesh,KURNOOL,1997,Kharif,81700.0,46200.0,21.7717468651,7.692939192,60.9412795687,20.1881879565,35.3252252345,24.3514268845,10.4736843707,0.0,sunflower
Andhra Pradesh,PRAKASAM,1997,Kharif,14100.0,7000.0,22.0332595407,7.6428204915,57.6518694287,24.8139625527,36.6087693598,26.93609561,11.4785735379,0.0,sunflower
Andhra Pradesh,SPSR NELLORE,1997,Kharif,3000.0,1500.0,21.8040914321,7.9051950269,65.645676661,20.4406346438,36.0027908722,23.7121007949,11.3972900514,0.0,sunflower
Andhra Pradesh,WEST GODAVARI,1997,Kharif,800.0,400.0,20.7030882273,7.6650568983,69.6030489644,20.027829951,36.6223181532,22.2529367766,10.1125134909,0.0,sunflower
Telangana,ADILABAD,1997,Kharif,5200.0,2300.0,23.2618493188,7.6288254175,65.8300173468,22.5408738059,36.0050762447,26.2877597236,10.5173249136,0.0,sunflower
Telangana,KARIMNAGAR,1997,Kharif,9500.0,4200.0,23.8077002907,7.2253169028,66.0784695096,22.7770562155,36.2713341045,21.0901893612,13.5791447123,0.0,sunflower
Telangana,KHAMMAM,1997,Kharif,3800.0,1700.0,20.9667633684,7.0667941317,68.112487517,22.2367133236,35.7063168005,23.968811361,12.1737405244,0.0,sunflower
Telangana,MAHBUBNAGAR,1997,Kharif,25900.0,9600.0,20.5648069454,6.8293545442,52.7549192247,24.5216448086,35.9113418955,22.981182532,11.488414916,0.0,sunflower
Telangana,MEDAK,1997,Kharif,7100.0,3100.0,23.3163601846,6.79023775,62.2703818364,23.8871925869,36.3146853171,26.8566530455,11.5609719082,0.0,sunflower
Telangana,NALGONDA,1997,Kharif,4800.0,2100.0,20.9575643944,6.7336454497,55.9479974831,21.6004753813,36.1401649769,26.9814574664,10.5749483315,0.0,sunflower
Telangana,NIZAMABAD,1997,Kharif,5400.0,4200.0,23.0681913232,7.0914375416,54.2128005327,23.4374450122,35.4332742674,25.5809766202,10.342197579,0.0,sunflower
Telangana,RANGAREDDI,1997,Kharif,1500.0,600.0,21.655026283,7.9587098796,55.9518069224,20.2447295625,36.9689003667,26.8794928241,10.3192469677,0.0,sunflower
Telangana,WARANGAL,1997,Kharif,14100.0,6200.0,22.5102656578,7.6814357777,64.4848456308,22.1823015202,35.5964690458,23.0226191645,13.2589365482,0.0,sunflower
Andhra Pradesh,ANANTAPUR,1998,Kharif,21300.0,12200.0,20.3275395049,7.9513534205,69.0278938444,24.9117647735,35.0402926352,21.3131399465,12.6424949915,0.0,sunflower
Andhra Pradesh,CHITTOOR,1998,Kharif,1000.0,700.0,20.3516578221,7.1750950877,57.7987735019,24.4984555548,36.4215843375,25.3358345659,10.1877068943,0.0,sunflower
Andhra Pradesh,EAST GODAVARI,1998,Kharif,200.0,100.0,22.8391953952,7.227591485,69.425023427,24.7540098286,35.4039497463,26.6471761914,11.7484008334,0.0,sunflower
Andhra Pradesh,KADAPA,1998,Kharif,56100.0,43200.0,22.7625927228,6.7082434031,66.8865931724,23.5116553304,35.4509925252,26.9920536036,11.9845649141,0.0,sunflower
Andhra Pradesh,KRISHNA,1998,Kharif,1200.0,900.0,21.7687445236,7.4217124119,55.0517020221,20.4012510839,36.3976176202,22.3624008081,10.7664567978,0.0,sunflower
