State_Name,District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
Karnataka,BAGALKOT,2010,Kharif,225.0,116.0,23.204593567,6.1009096965,108.2109330419,23.7604906876,31.8709278915,19.7009882472,8.1365870705,0.0,cowpea_lobia
Karnataka,BANGALORE RURAL,2010,Kharif,996.0,999.0,25.5074227713,6.0011021794,84.9596219721,25.664775197,31.9988349241,19.3902220788,5.1398975459,0.0,cowpea_lobia
Karnataka,BELGAUM,2010,Kharif,1574.0,673.0,22.5789007765,5.9776117271,83.9212106352,23.1174952986,32.2529218075,23.8883364242,6.5867600276,0.0,cowpea_lobia
Karnataka,BELLARY,2010,Kharif,362.0,187.0,33.0678351427,5.8270426923,109.103807418,27.6931280491,32.3411430364,24.1236248911,7.796297135,0.0,cowpea_lobia
Karnataka,BENGALURU URBAN,2010,Kharif,456.0,236.0,23.7427230778,6.4373272244,91.8996605167,27.8781382901,33.1426783136,21.3350034063,5.7084657663,0.0,cowpea_lobia
Karnataka,BIDAR,2010,Kharif,19.0,10.0,27.5330795023,5.83339954,106.6279735198,27.5685114528,33.4662513371,19.1844751727,7.3077202919,0.0,cowpea_lobia
Karnataka,BIJAPUR,2010,Kharif,878.0,275.0,22.2468729324,5.5093953879,90.8564804103,26.6202088049,33.6812949766,22.9636939354,8.3307749063,0.0,cowpea_lobia
Karnataka,CHAMARAJANAGAR,2010,Kharif,2486.0,966.0,27.4176282018,5.6248219073,102.382376663,25.0658280432,30.449384163,24.4298407885,6.9359184625,0.0,cowpea_lobia
Karnataka,CHIKBALLAPUR,2010,Kharif,1428.0,1012.0,26.5397906652,5.7214705132,99.7513760533,22.949603027,34.2592689328,19.078260297,5.4371740518,0.0,cowpea_lobia
Karnataka,CHIKMAGALUR,2010,Kharif,839.0,220.0,29.7261449462,6.1541074162,105.26562519,27.6432916339,32.2877674455,20.7602624424,4.9178368256,0.0,cowpea_lobia
Karnataka,CHITRADURGA,2010,Kharif,934.0,755.0,33.5414609209,6.2875550063,103.4484078026,26.8491016788,30.9831013963,24.4416712281,7.7642078167,0.0,cowpea_lobia
